spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
f|pearson_abs|quotient|sum,linear,0.4306674753817611,0.8692857142857143,0.5073811890723655,0.09137052629909773,0.2868264870050585,0.7521586865515436,0.8714502164502165,0.9011143438111741
f|pearson_abs|quotient|sum,mixed,0.5315320891493571,0.7621212121212122,0.4751112750020569,0.0,0.3232052845880166,0.8024911204599859,0.8021307359307359,0.7965335882570471
f|pearson_abs|quotient|sum,nonlinear,0.16792207792207792,0.6681818181818182,0.25126262626262624,0.05274891774891775,0.5941396103896104,0.29417478354978355,0.4413555194805195,0.8258110268405267
f|spearman_abs|difference|max,linear,0.39054491936634794,0.8364285714285714,0.47632647347983487,0.12757592804021375,0.26834844124129836,0.623797531833246,0.7888051948051947,0.8678232055661512
f|spearman_abs|difference|max,mixed,0.5621935538801375,0.7648484848484849,0.5045992877062195,0.0,0.2824731127865292,0.8249188887470892,0.8282354978354979,0.7921217909766995
f|spearman_abs|difference|max,nonlinear,0.17669372294372293,0.6238636363636364,0.2583080808080808,0.04542748917748918,0.5787418831168831,0.3114502164502164,0.49130140692640695,0.8004624165436173
f|spearman_abs|difference|mean,linear,0.387389146567718,0.8364285714285714,0.47265531737170396,0.12664235367806798,0.27390105925820213,0.623797531833246,0.7888051948051947,0.8676383054020589
f|spearman_abs|difference|mean,mixed,0.5576089311666583,0.7701212121212121,0.501197898660268,0.0,0.29003320447547726,0.825457063844793,0.829351948051948,0.7922347004881284
f|spearman_abs|difference|mean,nonlinear,0.17571699134199134,0.6386363636363637,0.2584343434343434,0.053206168831168826,0.5738825757575757,0.31554383116883117,0.5029626623376624,0.8067192335141867
f|spearman_abs|difference|sum,linear,0.39842216117216117,0.8364285714285714,0.4861443199657485,0.13242123352837637,0.2519266487480773,0.623797531833246,0.7888051948051947,0.86809163369567
